,MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
685276;955;BHR D2;Bahrain Division 2;B;80;Bahrain;B;12742;Al Ittifaq Maqaba;10562;Isa Town;2;3.0;8.5;#FIELD!;1.25;4;0;3;1;7;2;0;0;0;56;50;21;50;0;7;1;6;0;0;73;1
685277;955;BHR D2;Bahrain Division 2;B;80;Bahrain;B;10426;Qalali;2024;Malkiya;#FIELD!;3.25;8.5;#FIELD!;1.25;4;1;2;3;4;5;2;0;0;55;60;29;41;3;6;1;3;0;0;73;1
685134;720;SAU D1;Saudi Arabia Division 1;S;36;Saudi Arabia;S;25207;Al Kawkab;24316;Al Jabalain;#FIELD!;2.25;;0.0;1.0;;0;1;3;4;3;2;0;0;71;69;53;48;1;4;2;6;0;0;70;0
685305;315;UKR DL;Ukraine Druha Liga;U;21;Ukraine;W;32096;FC Alliance Lipova Dolina;37522;FK Avanhard Kramatorsk II;#FIELD!;3.5;;#FIELD!;1.5;;1;0;6;1;2;2;0;0;90;83;70;50;2;1;7;5;0;0;69;1
685154;2349;Qatar L2;Qatar League 2;Q;34;Qatar;K;10293;Al Mesaimeer SC;19941;Al-Kharitiyath SC;#FIELD!;3.25;9.5;#FIELD!;1.25;4.5;3;2;2;3;0;1;0;0;56;59;36;60;12;7;3;12;0;0;70;1
685271;833;UEFA YL;UEFA Youth League;U;4;International;G;23288;Sheriff Tiraspol U19;38196;Shkendija Tirane U19;#FIELD!;3.25;11.5;#FIELD!;1.25;5.5;1;0;2;5;1;2;0;0;76;79;36;43;6;5;3;3;44;56;73;1
685413;704;ARG R;Argentina Reserve League;A;32;Argentina;A;28720;Deportivo Laferrere Reserves;33363;CA Ituzaingo Reserves;#FIELD!;3.0;;#FIELD!;1.25;;2;3;4;3;2;1;0;0;90;94;56;50;4;4;9;4;0;0;73;1
685156;2349;Qatar L2;Qatar League 2;Q;34;Qatar;K;38086;Al Waab FC;13044;Al-Mu'aidar;#FIELD!;3.25;8.5;#FIELD!;1.25;4;0;5;0;8;0;1;0;0;49;64;17;36;1;8;2;9;40;60;71;1
682493;191;RUS D1;Russia Division 1;R;12;Russia;E;1318;Neftekhimik Nizhnekamsk;1331;SKA Energia Khabarovsk;#FIELD!;2.25;10;#FIELD!;1.0;4.5;1;1;1;4;2;2;0;1;90;77;50;42;3;4;7;7;55;45;69;1
685264;833;UEFA YL;UEFA Youth League;U;4;International;G;8877;Ludogorets Razgrad U19;2578;Slovan Bratislava U19;0.0;3.0;10;0.0;1.25;4.5;1;0;1;2;1;1;0;0;101;99;56;50;3;1;4;2;54;46;74;1
685263;833;UEFA YL;UEFA Youth League;U;4;International;G;23287;PAOK Salonika U19;31995;Bohemians Dublin U19;#FIELD!;3.0;10;#FIELD!;1.25;4.5;1;0;6;5;1;0;0;0;82;68;66;59;5;0;7;4;49;51;72;0
685278;833;UEFA YL;UEFA Youth League;U;4;International;G;10835;FK Brodarac U19;19596;Rennes U19;#FIELD!;3.0;9.5;#FIELD!;1.25;4.5;0;0;0;4;3;2;0;0;76;125;32;74;0;3;2;10;0;0;74;0
685280;833;UEFA YL;UEFA Youth League;U;4;International;G;38195;FK Liepaja U19;7905;FC Porto U19;#FIELD!;4.25;;#FIELD!;1.75;;0;2;1;7;1;1;0;0;48;131;17;91;1;6;0;8;0;0;71;1
685317;769;HRV Cup;Croatia Cup;C;98;Croatia;K;5584;NK Zadar;5349;NK Osijek;#FIELD!;3.25;;#FIELD!;1.25;;0;2;3;2;1;1;0;0;101;95;31;49;1;6;4;3;46;54;72;1
682489;191;RUS D1;Russia Division 1;R;12;Russia;E;5372;Rotor Volgograd;1303;Luch-Energiya Vladivostok;#FIELD!;2.25;9;#FIELD!;1.0;4;2;0;6;4;0;3;0;0;88;111;71;56;2;0;4;3;57;43;69;1
685153;2349;Qatar L2;Qatar League 2;Q;34;Qatar;K;33107;Al Bidda SC;10717;Al Markhiya;#FIELD!;3.0;8.5;#FIELD!;1.25;4;0;3;0;2;1;0;0;0;77;73;25;44;0;4;2;4;0;0;67;1
685414;704;ARG R;Argentina Reserve League;A;32;Argentina;A;23097;Excursionistas Reserves;33771;General Lamadrid Reserves;#FIELD!;2.75;;#FIELD!;1.0;;2;0;3;0;0;2;0;0;73;59;40;23;6;0;2;5;0;0;63;1
684949;817;OMN L;Oman League;O;33;Oman;A;24159;Al-Nahda;27575;Dhofar;#FIELD!;2.5;8.5;#FIELD!;1.0;4;0;0;2;4;0;1;0;0;53;48;34;43;2;3;5;7;0;0;61;0
684932;720;SAU D1;Saudi Arabia Division 1;S;36;Saudi Arabia;S;34228;Al-Bukayriyah FC;18789;Al Najoom;#FIELD!;2.5;9;0.0;1.0;4;6;1;3;5;2;3;0;0;72;61;40;40;7;3;2;2;0;0;61;1
685561;1727;IVO CLC;Ivory Coast League Cup;I;152;Ivory Coast;K;21439;Ecole de Football Yeo Martial;19930;AS Denguele;0.0;2.0;;0.0;0.75;;1;1;3;0;0;1;0;0;65;48;27;16;3;2;3;3;0;0;HT;1
685132;1909;Arab CC;Arab Club Championship;A;36;Saudi Arabia;S;930;Al Wasl SC;909;Al Ittihad Jeddah;#FIELD!;3.0;;#FIELD!;1.25;;0;1;4;1;0;1;0;0;30;36;24;22;3;1;6;2;41;59;HT;1
685300;235;LTU L1;Lithuania 1 Lyga;L;95;Lithuania;L;35575;BFA Vilnius;30193;FC Kupiškis;-2;4.0;;#FIELD!;1.75;;0;1;1;2;1;0;0;0;57;68;33;39;1;3;3;3;47;53;45;1
684933;720;SAU D1;Saudi Arabia Division 1;S;36;Saudi Arabia;S;15771;Ohod Madinah;5410;Al Qadisiya Al Khubar;0.0;2.5;9;0.0;1.0;4.5;0;0;3;0;1;1;0;0;41;41;21;16;2;0;3;0;0;0;HT;0
685318;1394;FIN VPO;Finland Veikkausliiga Play-Offs;F;61;Finland;F;4813;HJK Helsinki;2090;Lahti;#FIELD!;2.5;8;#FIELD!;1.0;3;2;0;1;1;0;1;0;0;23;31;13;15;2;0;2;2;0;0;HT;1
682494;191;RUS D1;Russia Division 1;R;12;Russia;E;1275;Shinnik Yaroslavl;1256;Baltika Kaliningrad;0.0;2.25;8.5;0.0;0.75;4;0;1;2;2;0;0;0;0;44;46;28;38;1;2;1;1;45;55;HT;1
682490;191;RUS D1;Russia Division 1;R;12;Russia;E;1378;FK Khimki;25462;FK Armavir;#FIELD!;2.25;9;#FIELD!;1.0;4;0;0;3;0;0;1;0;0;68;50;26;15;2;2;1;0;54;46;HT;0
682497;191;RUS D1;Russia Division 1;R;12;Russia;E;4444;Chertanovo;5443;Tekstilshchik Ivanovo;#FIELD!;2.5;9.5;#FIELD!;1.0;4.5;0;0;1;1;0;0;0;0;49;42;30;19;1;0;3;0;59;41;30;1
682496;191;RUS D1;Russia Division 1;R;12;Russia;E;1273;Torpedo Moscow;17080;FC Chayka;#FIELD!;2.25;9;#FIELD!;1.0;4.5;1;0;1;1;0;2;0;0;40;36;24;20;2;0;3;2;48;52;29;1MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
685571,2445,Kuwait D1,Kuwait Division 1,K,72,Kuwait,K,8016,Al Salibikhaet SC,12447,Burgan SC,-0.5,2.75,,-0.25,1.0,,1,0,4,2,6,3,0,0,73,72,80,77,12,7,6,5,0,0,FT,0
685572,2445,Kuwait D1,Kuwait Division 1,K,72,Kuwait,K,8014,Khaitan,7960,Al Fahaheel SC,-0.25,2.75,,0.0,1.0,,1,2,3,1,3,5,0,0,103,88,77,56,3,7,5,2,0,0,90,1
684931,720,SAU D1,Saudi Arabia Division 1,S,36,Saudi Arabia,S,23906,Al Thuqbah,28557,Al Taqdom,-0.25,2.5,9,+0.5,0.5,4,2,0,8,8,1,1,0,0,115,130,46,49,5,3,3,6,0,0,90,1
685082,236,DZA YL,Algeria Youth League,A,111,Algeria,A,11019,JS Saoura U21,32221,NC Magra U21,-2,3.5,,-0.75,1.5,,1,0,11,0,2,3,1,1,89,45,94,23,8,1,20,4,0,0,93,0
685276,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,12742,Al Ittifaq Maqaba,10562,Isa Town,+2,3.0,8.5,+0.75,1.25,4,1,3,1,7,2,0,0,0,63,57,27,53,1,7,2,6,0,0,84,1
685277,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,10426,Qalali,2024,Malkiya,+1.5,3.25,8.5,+0.75,1.25,4,1,2,3,6,6,3,0,0,59,65,30,50,3,6,1,3,0,0,84,1
685134,720,SAU D1,Saudi Arabia Division 1,S,36,Saudi Arabia,S,25207,Al Kawkab,24316,Al Jabalain,+0.25,2.25,,0.0,1.0,,0,1,4,4,3,2,0,0,80,80,64,54,2,5,2,6,0,0,81,0
685305,315,UKR DL,Ukraine Druha Liga,U,21,Ukraine,W,32096,FC Alliance Lipova Dolina,37522,FK Avanhard Kramatorsk II,-2.25,3.5,,-1.0,1.5,,2,0,6,1,2,2,0,0,113,91,83,54,4,1,7,5,0,0,79,1
685154,2349,Qatar L2,Qatar League 2,Q,34,Qatar,K,10293,Al Mesaimeer SC,19941,Al-Kharitiyath SC,+0.5,3.25,9.5,+0.25,1.25,4.5,3,3,2,4,0,1,0,0,62,67,39,70,12,8,3,15,0,0,80,1
685271,833,UEFA YL,UEFA Youth League,U,4,International,G,23288,Sheriff Tiraspol U19,38196,Shkendija Tirane U19,-1.25,3.25,11.5,-0.5,1.25,5.5,1,0,4,5,1,3,0,0,83,86,46,45,7,5,4,3,45,55,84,1
685413,704,ARG R,Argentina Reserve League,A,32,Argentina,A,28720,Deportivo Laferrere Reserves,33363,CA Ituzaingo Reserves,+0.25,3.0,,+0.25,1.25,,2,3,4,3,3,1,1,0,106,109,71,60,6,4,10,4,0,0,84,1
685156,2349,Qatar L2,Qatar League 2,Q,34,Qatar,K,38086,Al Waab FC,13044,Al-Mu'aidar,+1.25,3.25,8.5,+0.5,1.25,4,0,5,0,9,0,1,0,0,55,72,19,43,1,8,3,12,39,61,82,1
682493,191,RUS D1,Russia Division 1,R,12,Russia,E,1318,Neftekhimik Nizhnekamsk,1331,SKA Energia Khabarovsk,-0.25,2.25,10,-0.25,1.0,4.5,2,1,1,4,3,2,0,1,96,90,53,46,5,4,7,8,53,47,80,1
685264,833,UEFA YL,UEFA Youth League,U,4,International,G,8877,Ludogorets Razgrad U19,2578,Slovan Bratislava U19,0.0,3.0,10,0.0,1.25,4.5,1,0,1,3,1,2,0,0,108,107,63,57,3,1,5,3,51,49,84,1
685263,833,UEFA YL,UEFA Youth League,U,4,International,G,23287,PAOK Salonika U19,31995,Bohemians Dublin U19,-0.5,3.0,10,-0.25,1.25,4.5,1,0,6,5,1,0,0,0,101,74,82,67,5,0,8,5,52,48,82,0
685278,833,UEFA YL,UEFA Youth League,U,4,International,G,10835,FK Brodarac U19,19596,Rennes U19,+1.5,3.0,9.5,+0.75,1.25,4.5,0,0,0,4,3,2,0,0,87,139,35,83,0,3,2,12,0,0,84,0
685280,833,UEFA YL,UEFA Youth League,U,4,International,G,38195,FK Liepaja U19,7905,FC Porto U19,+2.75,4.25,,+1.25,1.75,,0,3,1,7,1,1,0,0,57,149,19,98,1,7,0,8,0,0,82,1
685317,769,HRV Cup,Croatia Cup,C,98,Croatia,K,5584,NK Zadar,5349,NK Osijek,+2.5,3.25,,+1.0,1.25,,0,2,3,2,1,1,0,0,115,109,39,53,1,6,5,3,47,53,83,1
682489,191,RUS D1,Russia Division 1,R,12,Russia,E,5372,Rotor Volgograd,1303,Luch-Energiya Vladivostok,-1.0,2.25,9,-0.25,1.0,4,2,0,7,4,0,3,0,0,99,119,83,65,2,0,4,4,56,44,80,1
685153,2349,Qatar L2,Qatar League 2,Q,34,Qatar,K,33107,Al Bidda SC,10717,Al Markhiya,+1.0,3.0,8.5,+0.5,1.25,4,0,4,1,2,1,0,0,0,86,80,29,50,0,5,3,6,0,0,77,1
685414,704,ARG R,Argentina Reserve League,A,32,Argentina,A,23097,Excursionistas Reserves,33771,General Lamadrid Reserves,-1.0,2.75,,-0.5,1.0,,2,0,3,0,0,3,0,0,83,73,45,30,7,2,3,6,0,0,74,1
684949,817,OMN L,Oman League,O,33,Oman,A,24159,Al-Nahda,27575,Dhofar,+0.75,2.5,8.5,+0.25,1.0,4,0,0,2,7,0,1,0,0,61,58,39,54,2,3,5,9,0,0,71,0
684932,720,SAU D1,Saudi Arabia Division 1,S,36,Saudi Arabia,S,34228,Al-Bukayriyah FC,18789,Al Najoom,-0.25,2.5,9,0.0,1.0,4,6,1,3,5,2,4,0,0,81,73,46,50,7,3,2,2,0,0,72,1
685561,1727,IVO CLC,Ivory Coast League Cup,I,152,Ivory Coast,K,21439,Ecole de Football Yeo Martial,19930,AS Denguele,0.0,2.0,,0.0,0.75,,1,1,3,0,0,1,0,0,72,57,30,26,3,2,3,3,0,0,52,1
685132,1909,Arab CC,Arab Club Championship,A,36,Saudi Arabia,S,930,Al Wasl SC,909,Al Ittihad Jeddah,+0.5,3.0,,+0.25,1.25,,1,1,4,1,1,1,0,0,36,39,29,24,5,1,7,2,42,58,52,1
685300,235,LTU L1,Lithuania 1 Lyga,L,95,Lithuania,L,35575,BFA Vilnius,30193,FC Kupiškis,-2,4.0,,-1.0,1.75,,0,1,1,2,1,1,0,0,67,85,41,47,1,4,3,4,46,54,56,1
684933,720,SAU D1,Saudi Arabia Division 1,S,36,Saudi Arabia,S,15771,Ohod Madinah,5410,Al Qadisiya Al Khubar,0.0,2.5,9,0.0,1.0,4.5,0,0,3,0,1,1,0,0,49,47,22,17,2,1,4,0,0,0,52,0
685318,1394,FIN VPO,Finland Veikkausliiga Play-Offs,F,61,Finland,F,4813,HJK Helsinki,2090,Lahti,-1.25,2.5,8,-0.5,1.0,3,2,0,1,1,0,1,0,0,30,35,18,15,2,0,2,2,0,0,51,1
682494,191,RUS D1,Russia Division 1,R,12,Russia,E,1275,Shinnik Yaroslavl,1256,Baltika Kaliningrad,0.0,2.25,8.5,0.0,0.75,4,0,2,2,2,0,0,0,0,49,54,32,44,1,3,1,1,45,55,52,1
682490,191,RUS D1,Russia Division 1,R,12,Russia,E,1378,FK Khimki,25462,FK Armavir,-1.25,2.25,9,-0.5,1.0,4,0,0,3,0,0,1,0,0,68,50,26,15,2,2,1,0,54,46,HT,0
682497,191,RUS D1,Russia Division 1,R,12,Russia,E,4444,Chertanovo,5443,Tekstilshchik Ivanovo,-1.25,2.5,9.5,-0.5,1.0,4.5,0,0,1,1,0,0,0,0,63,57,41,21,1,0,3,0,59,41,40,1
682496,191,RUS D1,Russia Division 1,R,12,Russia,E,1273,Torpedo Moscow,17080,FC Chayka,-1.0,2.25,9,-0.25,1.0,4.5,1,0,1,2,2,2,0,0,47,46,30,28,2,0,3,2,49,51,39,1
MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
685276,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,12742,Al Ittifaq Maqaba,10562,Isa Town,+2,3.0,8.5,+0.75,1.25,4,1,3,1,7,4,1,1,0,71,68,35,55,1,7,2,7,0,0,90,1
685277,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,10426,Qalali,2024,Malkiya,+1.5,3.25,8.5,+0.75,1.25,4,1,2,4,6,6,3,0,0,67,73,35,59,4,6,1,4,0,0,95,1
685134,720,SAU D1,Saudi Arabia Division 1,S,36,Saudi Arabia,S,25207,Al Kawkab,24316,Al Jabalain,+0.25,2.25,,0.0,1.0,,0,2,4,6,3,4,0,0,90,94,72,65,2,9,4,6,0,0,92,0
685305,315,UKR DL,Ukraine Druha Liga,U,21,Ukraine,W,32096,FC Alliance Lipova Dolina,37522,FK Avanhard Kramatorsk II,-2.25,3.5,,-1.0,1.5,,2,0,7,1,2,3,0,0,132,113,92,70,4,1,7,5,0,0,91,1
685154,2349,Qatar L2,Qatar League 2,Q,34,Qatar,K,10293,Al Mesaimeer SC,19941,Al-Kharitiyath SC,+0.5,3.25,9.5,+0.25,1.25,4.5,3,3,3,5,0,1,0,0,73,79,50,78,12,9,4,15,0,0,92,1
685271,833,UEFA YL,UEFA Youth League,U,4,International,G,23288,Sheriff Tiraspol U19,38196,Shkendija Tirane U19,-1.25,3.25,11.5,-0.5,1.25,5.5,1,0,4,5,1,3,0,0,91,99,52,54,7,6,5,3,44,56,90,1
685413,704,ARG R,Argentina Reserve League,A,32,Argentina,A,28720,Deportivo Laferrere Reserves,33363,CA Ituzaingo Reserves,+0.25,3.0,,+0.25,1.25,,2,3,4,3,3,1,1,0,120,120,82,66,8,4,12,4,0,0,FT,1
685156,2349,Qatar L2,Qatar League 2,Q,34,Qatar,K,38086,Al Waab FC,13044,Al-Mu'aidar,+1.25,3.25,8.5,+0.5,1.25,4,0,6,0,9,0,1,0,0,60,81,20,50,2,9,3,14,40,60,FT,1
682493,191,RUS D1,Russia Division 1,R,12,Russia,E,1318,Neftekhimik Nizhnekamsk,1331,SKA Energia Khabarovsk,-0.25,2.25,10,-0.25,1.0,4.5,2,2,3,4,5,3,0,1,114,96,65,48,6,5,8,9,55,45,91,1
685264,833,UEFA YL,UEFA Youth League,U,4,International,G,8877,Ludogorets Razgrad U19,2578,Slovan Bratislava U19,0.0,3.0,10,0.0,1.25,4.5,1,0,1,5,1,3,0,0,112,120,66,70,3,1,5,4,50,50,FT,1
685263,833,UEFA YL,UEFA Youth League,U,4,International,G,23287,PAOK Salonika U19,31995,Bohemians Dublin U19,-0.5,3.0,10,-0.25,1.25,4.5,1,0,6,6,1,1,0,0,111,93,93,81,5,0,9,6,51,49,90,0
685278,833,UEFA YL,UEFA Youth League,U,4,International,G,10835,FK Brodarac U19,19596,Rennes U19,+1.5,3.0,9.5,+0.75,1.25,4.5,0,0,0,4,3,2,0,0,98,155,44,95,0,4,3,12,0,0,90,0
685280,833,UEFA YL,UEFA Youth League,U,4,International,G,38195,FK Liepaja U19,7905,FC Porto U19,+2.75,4.25,,+1.25,1.75,,0,3,1,7,4,3,0,0,68,163,26,108,1,7,1,10,0,0,FT,1
685317,769,HRV Cup,Croatia Cup,C,98,Croatia,K,5584,NK Zadar,5349,NK Osijek,+2.5,3.25,,+1.0,1.25,,0,3,3,2,1,1,0,0,126,121,44,58,1,7,6,3,46,54,FT,1
682489,191,RUS D1,Russia Division 1,R,12,Russia,E,5372,Rotor Volgograd,1303,Luch-Energiya Vladivostok,-1.0,2.25,9,-0.25,1.0,4,2,0,9,6,0,4,0,0,106,131,93,75,2,2,6,6,55,45,91,1
685153,2349,Qatar L2,Qatar League 2,Q,34,Qatar,K,33107,Al Bidda SC,10717,Al Markhiya,+1.0,3.0,8.5,+0.5,1.25,4,0,4,1,2,1,0,0,0,97,97,32,59,0,5,3,6,0,0,89,1
685414,704,ARG R,Argentina Reserve League,A,32,Argentina,A,23097,Excursionistas Reserves,33771,General Lamadrid Reserves,-1.0,2.75,,-0.5,1.0,,3,0,3,0,1,3,0,0,93,82,48,35,9,2,3,7,0,0,85,1
684949,817,OMN L,Oman League,O,33,Oman,A,24159,Al-Nahda,27575,Dhofar,+0.75,2.5,8.5,+0.25,1.0,4,0,0,2,10,1,2,0,0,69,62,42,60,2,3,6,11,0,0,83,0
684932,720,SAU D1,Saudi Arabia Division 1,S,36,Saudi Arabia,S,34228,Al-Bukayriyah FC,18789,Al Najoom,-0.25,2.5,9,0.0,1.0,4,7,1,3,5,2,5,0,0,96,81,53,56,8,3,3,2,0,0,83,1
685561,1727,IVO CLC,Ivory Coast League Cup,I,152,Ivory Coast,K,21439,Ecole de Football Yeo Martial,19930,AS Denguele,0.0,2.0,,0.0,0.75,,1,2,4,0,0,1,0,0,86,67,38,31,3,5,4,3,0,0,64,1
685132,1909,Arab CC,Arab Club Championship,A,36,Saudi Arabia,S,930,Al Wasl SC,909,Al Ittihad Jeddah,+0.5,3.0,,+0.25,1.25,,1,1,5,1,1,1,0,1,45,45,37,27,5,1,9,2,43,57,64,1
685300,235,LTU L1,Lithuania 1 Lyga,L,95,Lithuania,L,35575,BFA Vilnius,30193,FC Kupiškis,-2,4.0,,-1.0,1.75,,0,1,2,2,1,1,0,0,86,103,53,58,1,4,4,5,48,52,67,1
684933,720,SAU D1,Saudi Arabia Division 1,S,36,Saudi Arabia,S,15771,Ohod Madinah,5410,Al Qadisiya Al Khubar,0.0,2.5,9,0.0,1.0,4.5,0,0,3,0,2,1,0,0,59,58,27,23,3,2,5,0,0,0,63,0
685318,1394,FIN VPO,Finland Veikkausliiga Play-Offs,F,61,Finland,F,4813,HJK Helsinki,2090,Lahti,-1.25,2.5,8,-0.5,1.0,3,2,0,1,1,0,1,0,0,33,47,21,23,2,0,3,5,0,0,63,1
682494,191,RUS D1,Russia Division 1,R,12,Russia,E,1275,Shinnik Yaroslavl,1256,Baltika Kaliningrad,0.0,2.25,8.5,0.0,0.75,4,0,2,2,2,0,0,0,0,65,67,42,54,1,4,1,1,46,54,63,1
682490,191,RUS D1,Russia Division 1,R,12,Russia,E,1378,FK Khimki,25462,FK Armavir,-1.25,2.25,9,-0.5,1.0,4,0,0,3,0,1,1,0,0,83,58,30,17,2,2,2,0,55,45,51,0
685198,854,SER Cup,Serbia Cup,S,59,Serbia,S,3791,Mladost Lucani,19419,FK Backa Topola,+0.25,2.25,9,0.0,1.0,4.5,1,0,4,3,0,0,0,0,38,43,17,26,3,2,3,2,43,57,HT,1
685115,480,SER PL,Serbia Prva Liga,S,59,Serbia,S,19379,FK Graficar Beograd,1181,FK Radnicki 1923,-1.0,2.25,,-0.25,1.0,,0,0,1,0,0,0,0,0,68,67,19,22,0,2,2,5,51,49,HT,0
685545,531,EST Cup,Estonia Cup,E,84,Estonia,A,1485,JK Tallinna Kalev,35034,Pohja-Tallinna JK Volta II,-4,5.0,,-1.75,2.0,,4,0,4,1,0,1,0,0,34,21,26,8,12,0,5,1,63,37,HT,1
682497,191,RUS D1,Russia Division 1,R,12,Russia,E,4444,Chertanovo,5443,Tekstilshchik Ivanovo,-1.25,2.5,9.5,-0.5,1.0,4.5,0,0,2,1,0,0,0,0,70,64,45,24,1,0,3,0,58,42,HT,0
685241,854,SER Cup,Serbia Cup,S,59,Serbia,S,1161,Vojvodina,9227,FK Sindelic Beograd,-3,3.75,,-1.25,1.5,,2,0,8,5,1,2,0,0,47,26,24,2,2,0,1,2,69,31,HT,1
685353,369,GER RL W,Germany Regionalliga West,G,5,Germany,D,5949,Borussia Dortmund II,6355,Alemannia Aachen,0.0,2.75,9.5,0.0,1.25,4.5,0,2,1,2,1,0,0,0,61,62,33,29,0,4,4,2,53,47,HT,1
685279,833,UEFA YL,UEFA Youth League,U,4,International,G,1561,Maccabi Petach Tikva U19,16578,FC Astana U19,-1.75,3.25,10,-0.75,1.25,4.5,2,0,4,0,1,1,0,0,79,36,66,20,2,0,2,1,68,32,HT,1
685068,238,DZA D1,Algeria Division 1,A,111,Algeria,A,2839,MC Alger,7695,NA Hussein Dey,-1.25,2.25,8.5,-0.5,0.75,4,1,0,6,1,0,1,0,0,58,51,49,29,5,0,7,1,58,42,HT,1
682496,191,RUS D1,Russia Division 1,R,12,Russia,E,1273,Torpedo Moscow,17080,FC Chayka,-1.0,2.25,9,-0.25,1.0,4.5,1,0,1,3,2,2,0,0,54,57,33,37,2,0,4,2,45,55,HT,1
685203,2573,POR U23 L,Portugal U23 League,P,45,Portugal,P,32456,CD Aves U23,32398,Cova de Piedade U23,-0.5,2.75,10.5,-0.25,1.25,5,2,0,4,0,0,0,0,0,57,38,32,9,3,0,3,0,60,40,HT,1
685354,290,MAR G1,Morocco GNF 1,M,46,Morocco,M,15913,Mouloudia Oujda,3511,WAC Casablanca,+0.25,2.0,8.5,+0.25,0.75,4,1,1,4,1,0,0,0,0,36,40,30,29,1,2,2,4,44,56,HT,1
685131,392,GER BL U19,Germany Bundesliga U19,G,5,Germany,D,3124,Hertha Berlin U19,27037,Union Berlin U19,-0.75,3.75,10,-0.25,1.5,4.5,0,0,2,3,1,0,0,0,62,50,34,24,2,2,6,5,56,44,HT,0
685069,238,DZA D1,Algeria Division 1,A,111,Algeria,A,1981,USM Alger,8708,CABB Arreridj,-1.0,2.25,8.5,-0.5,0.75,4,0,0,5,2,0,0,0,0,44,34,40,30,1,0,0,0,54,46,HT,0
685116,480,SER PL,Serbia Prva Liga,S,59,Serbia,S,31765,FK Trayal Krusevac,27486,FK Zlatibor,0.0,1.75,,0.0,0.75,,1,0,0,2,1,1,0,0,41,75,22,51,2,3,3,6,42,58,HT,1
684673,244,POL L1,Poland I Liga,P,20,Poland,B,5624,Chrobry Glogow,1813,Zaglebie Sosnowiec,-0.25,2.5,10,0.0,1.0,5,2,0,1,0,0,1,0,0,43,51,38,19,2,2,5,0,48,52,HT,1

